Pruned_Heads,Accuracy
0,0.9682267067410906
1,0.9686560755689136
2,0.9682267067410906
3,0.9695148132245599
4,0.9686560755689136
5,0.9686560755689136
6,0.9686560755689136
7,0.9686560755689136
8,0.9686560755689136
9,0.9673679690854444
10,0.9669386002576214
11,0.9677973379132675
12,0.9682267067410906
13,0.9686560755689136
14,0.9686560755689136
15,0.9677973379132675
16,0.9669386002576214
17,0.9690854443967368
18,0.9682267067410906
19,0.9677973379132675
20,0.9686560755689136
21,0.9695148132245599
22,0.9695148132245599
23,0.9686560755689136
24,0.9686560755689136
25,0.9682267067410906
26,0.9677973379132675
27,0.9673679690854444
28,0.9677973379132675
29,0.9665092314297982
30,0.9665092314297982
31,0.9660798626019751
32,0.965221124946329
33,0.9647917561185058
34,0.9647917561185058
35,0.9643623872906827
36,0.9635036496350365
37,0.9626449119793903
38,0.9635036496350365
39,0.9604980678402748
40,0.9587805925289824
41,0.95706311721769
42,0.9566337483898669
43,0.952769428939459
44,0.9501932159725204
45,0.9519106912838128
46,0.9510519536281666
47,0.9463288965221125
48,0.9446114212108201
49,0.9450407900386432
50,0.9450407900386432
51,0.9411764705882353
52,0.9368827823100043
53,0.9381708887934735
54,0.9351653069987119
55,0.9338772005152426
56,0.9304422498926578
57,0.9291541434091884
58,0.927007299270073
59,0.9265779304422499
60,0.9278660369257192
61,0.9261485616144268
62,0.9145556032632031
63,0.9154143409188493
64,0.9128381279519107
65,0.9085444396736797
66,0.9029626449119794
67,0.8823529411764706
68,0.8836410476599399
69,0.8724774581365393
70,0.8724774581365393
71,0.8724774581365393
72,0.8737655646200085
73,0.8621726062687849
74,0.863031343924431
75,0.8514383855732074
76,0.8475740661227995
77,0.8467153284671532
78,0.8522971232288535
79,0.8548733361957922
80,0.8510090167453843
81,0.8385573207385144
82,0.8303993130098755
83,0.8299699441820524
84,0.8286818376985831
85,0.8192357234864749
86,0.8110777157578359
87,0.8007728638900816
88,0.8003434950622584
89,0.8037784456848432
90,0.7917561185057965
91,0.7896092743666809
92,0.7805925289823958
93,0.7732932589094031
94,0.7625590382138256
95,0.7621296693860026
96,0.7569772434521254
97,0.7513954486904251
98,0.7462430227565479
99,0.7501073422069557
100,0.7419493344783169
101,0.7282095319879777
102,0.7299270072992701
103,0.7157578359811078
104,0.7153284671532847
105,0.7131816230141692
106,0.7191927866036926
107,0.7183340489480464
108,0.7217689995706311
109,0.7101760412194075
110,0.6964362387290682
111,0.6981537140403606
112,0.6728209531987978
113,0.6728209531987978
114,0.6719622155431516
115,0.6685272649205668
116,0.5693430656934306
117,0.5667668527264921
118,0.5659081150708458
119,0.5646200085873766
120,0.5659081150708458
121,0.5676255903821382
122,0.571060541004723
123,0.5646200085873766
124,0.5637612709317303
125,0.5616144267926149
126,0.55817947617003
127,0.5543151567196222
128,0.5543151567196222
129,0.5375697724345213
130,0.5375697724345213
131,0.5375697724345213
132,0.5375697724345213
133,0.5375697724345213
134,0.5375697724345213
135,0.5375697724345213
136,0.5375697724345213
137,0.5375697724345213
138,0.5375697724345213
139,0.5375697724345213
140,0.5375697724345213
141,0.5375697724345213
142,0.5375697724345213
143,0.5375697724345213
144,0.5375697724345213
