Pruned_Heads,Accuracy
0,0.844829343
12,0.844014264
24,0.824248599
36,0.777585329
48,0.688334182
60,0.569943963
72,0.346001019
84,0.327967397
96,0.331940907
108,0.328171167
120,0.328782476
132,0.353540499
144,0.318186449
