Pruned_Heads,Accuracy
0,0.844829343
12,0.314518594
24,0.473560876
36,0.327356088
48,0.327254203
60,0.366377993
72,0.377789098
84,0.318390219
96,0.318186449
108,0.318186449
120,0.318695874
132,0.318390219
144,0.318186449
