Pruned_Heads,Accuracy
0,0.844829343
12,0.844014264
24,0.817320428
36,0.777585329
48,0.702903719
60,0.609780948
72,0.484360672
84,0.483443709
96,0.340703006
108,0.333774834
120,0.341110545
132,0.327865512
144,0.318186449
